Date,Algo 1,Algo 2
2014-10-22,0.0010178626446067374,-0.009479094468763851
2014-10-23,-0.004327490744190508,0.009967348007278373
2014-10-24,-0.0027091679821163238,0.004100342255049823
2014-10-27,-0.006417813274821411,-0.0031924535525267453
2014-10-28,-0.009267894883368296,0.021133042702987867
2014-10-29,0.005523323059565875,-0.003314336921744327
2014-10-30,-0.009940459704915474,0.012765700008037452
2014-10-31,0.004943082658218018,0.005887658734363944
2014-11-03,-0.005807726612535453,-0.0019695073333629264
2014-11-04,-0.007911254554257471,-0.0021844261974631805
2014-11-05,0.0051019778014252965,0.0004734688562358913
2014-11-06,-0.001446846148312991,0.001659414497611738
2014-11-07,0.016686127228039492,0.0006036195253431994
2014-11-10,-0.006627333740907574,0.004024973383370929
2014-11-11,0.0044628714090015065,-0.001106891404075573
2014-11-12,-0.00032352593151346946,0.0029718331661815665
2014-11-13,-0.004447400593649307,-0.0060874713420364926
2014-11-14,0.008597469082639218,-0.002352161103152586
2014-11-17,-0.0046568782353364965,-0.006084840810077427
2014-11-18,0.006137027746104437,0.002474898625097865
2014-11-19,-0.003073948104575011,-0.005861019517688791
2014-11-20,0.001404838197083976,0.005298479044379318
2014-11-21,-0.0009987721343116688,0.0034948667054801965
2014-11-24,0.0021825476704901686,0.0048735101316842114
2014-11-25,-0.0004441176969326361,0.002514064276428913
2014-11-26,-4.854397162287922e-05,0.0037687650768210065
2014-11-28,0.0010516263602920843,-0.01690757850086768
2014-12-01,-0.006521135662595243,-0.011823793443086017
2014-12-02,-0.005082590287847688,0.00860013744705905
2014-12-03,0.0024140707011325838,0.007579151304656472
2014-12-04,-0.006519726438537746,-0.0015100398067872751
2014-12-05,-0.007698470751065548,0.004889203067969567
2014-12-08,-0.021522113052375204,-0.0073822058863898515
2014-12-09,0.010578675031887532,0.004409637286843772
2014-12-10,-0.016031929743553594,-0.015021027811933473
2014-12-11,-0.0029053972047924483,0.0011015687272078708
2014-12-12,-0.010493471357254845,-0.0061980488293569705
2014-12-15,-0.01610829270664693,-0.00580985665692482
2014-12-16,0.007826554547069476,-0.0042537846644147385
2014-12-17,0.0180291286246456,0.0178456339093186
2014-12-18,0.0022004171617791123,0.014153375720030042
2014-12-19,0.012335796827060827,-0.0018399931010982084
2014-12-22,-0.0039162171363488615,0.006939786821915368
2014-12-23,0.002465630917868923,0.00015786050986605504
2014-12-24,0.005568027572412729,0.003994110612431752
2014-12-26,0.002959044730455998,0.0057276786932273244
2014-12-29,0.0015273941331909345,0.0017628831847811663
2014-12-30,0.006072476385695125,-0.002073531506539755
2014-12-31,0.008769902740227034,-0.004627705715107049
2015-01-02,0.012827863415690541,6.0514219296319924e-05
2015-01-05,0.013711552537619395,-0.015621225807117854
2015-01-06,0.002306611837543382,-0.011983665109465127
2015-01-07,0.0034733250812001275,0.009417582032414998
2015-01-08,0.003680680545733436,0.012869600918599988
2015-01-09,-0.009436063158051223,-0.0018813114953076377
2015-01-12,-0.019423143269161024,-0.0022816899310019153
2015-01-13,0.006974892739616765,-0.003398635675329661
2015-01-14,-0.0012039023721243307,-0.00305835482228722
2015-01-15,-0.006852334803841079,-0.009003778319076308
2015-01-16,0.002841896499914332,0.012121413351400446
2015-01-20,-0.012211429694168495,-0.0008329190667121845
2015-01-21,0.0091594271257458,-0.0015644624843056745
2015-01-22,0.006734655371295389,0.011475534875053865
2015-01-23,0.0012282288956019815,-0.0009072238599767255
2015-01-26,0.004747549762031024,0.007823671976839594
2015-01-27,0.0010988694934137198,-0.002441156000601899
2015-01-28,0.0005562194168557359,-0.014038692175795543
2015-01-29,-0.001772237841391841,0.007040394714559223
2015-01-30,-0.009664666163837043,-0.005807030674854115
2015-02-02,-0.0008189591156249386,0.0088252724228767
2015-02-03,0.0043732147688078605,0.012170462789431496
2015-02-04,0.003917955344822541,-0.0019520208085681973
2015-02-05,-0.0006988264526485606,0.011525850408409666
2015-02-06,-0.005235333375639095,-0.004095121384003935
2015-02-09,-0.003056944302929568,-0.0031890062196037058
2015-02-10,0.002668416938392397,0.005039693850277415
2015-02-11,-0.0032093006950822517,0.0007530668532108894
2015-02-12,-0.0006692816229298767,0.01081547466207372
2015-02-13,-0.0012647111480689245,0.007287516619240756
2015-02-17,-0.004024054530545733,0.0030017915213546575
2015-02-18,0.010278774370813806,-0.0011174388738470818
2015-02-19,-0.003966624856553994,0.0002139969430474708
2015-02-20,-0.0020656442414421173,0.000996247207068902
2015-02-23,0.005725015111810249,-0.002504526812420733
2015-02-24,0.005636098875728372,0.0027929924055521975
2015-02-25,0.002055167007461945,0.004100709390172261
2015-02-26,-0.0047834774090612575,0.004708557271243946
2015-02-27,0.0003989114633249579,-0.00044708135484580584
2015-03-02,-0.008157767749407019,0.003200006181190822
2015-03-03,-0.0019421252396008989,-0.0009494828078387499
2015-03-04,-0.008588804344439656,0.002416211178215323
2015-03-05,-0.0009550484118562592,0.004323159262439931
2015-03-06,-0.004956742501772183,-0.011460322256425464
2015-03-09,-0.005447051037350121,0.0013032210820465436
2015-03-10,-0.001391591055610689,-0.012155355276125414
2015-03-11,0.0029938682993379128,0.0006047570224750865
2015-03-12,-0.0029347226325733018,0.011667114727140947
2015-03-13,-0.005422820763899867,-0.005061512547207115
2015-03-16,-0.0033947008517206307,0.0041173499661258765
2015-03-17,-0.0028215751007008784,0.001273630329695846
2015-03-18,0.014428505688474084,0.0062687743452861135
2015-03-19,-0.017888450917289727,0.0008289589314832325
2015-03-20,0.0038339933843358955,0.0044040197807629815
2015-03-23,0.015172028604802637,0.0015187517429181775
2015-03-24,0.008758308475910272,-0.0008850201155692235
2015-03-25,0.012464184052280659,-0.01686193443293194
2015-03-26,0.003445537834295072,-0.0019786963312758343
2015-03-27,0.0010162284232885523,0.005186846395174799
2015-03-30,0.0046346927525644675,0.008232108649664636
2015-03-31,0.002325101494630172,-0.0032812115175111655
2015-04-01,-0.0029557565907136034,0.0030050338356002538
2015-04-02,0.0008806626841772867,0.004874030826472386
2015-04-06,-0.003297720055626588,0.006361652371502624
2015-04-07,0.001992028583441489,-0.0025929143709967034
2015-04-08,0.006402071678674068,0.003733781992412006
2015-04-09,-0.005503196589638311,-0.0013455390466196536
2015-04-10,0.0051301212590469545,0.005076203201444736
2015-04-13,-0.0038562188533572735,-0.001441197231252826
2015-04-14,0.0007889803050976536,0.003273780804349855
2015-04-15,-0.0037465750366107928,0.007682682677610465
2015-04-16,-0.0026706582702504056,0.0016670862304736514
2015-04-17,-0.0001937609476412791,-0.010692103798205578
2015-04-20,0.0014677851357706015,0.004798668077081445
2015-04-21,0.004552450935519696,-0.001793911236759051
2015-04-22,0.0014575044128626454,0.004774361398609072
2015-04-23,-0.001625994795625022,0.005186267551971177
2015-04-24,0.0021573517564836327,-0.003065346064672203
2015-04-27,0.0006435312225783335,-0.008091865285141742
2015-04-28,0.002743592021378893,0.0021916785150024377
2015-04-29,-0.002332507798289543,-0.004240478791968053
2015-04-30,-0.009083160321012671,-0.009500538111766777
2015-05-01,0.005196881377843113,0.0032634165138780043
2015-05-04,0.0031712121605750178,0.0018755936636969015
2015-05-05,-0.005406969894513103,-0.008510308544491923
2015-05-06,0.0067774000860583656,-0.00396792047442257
2015-05-07,0.013490616517105938,0.0002948685556407774
2015-05-08,-0.0026534109265971407,0.010462048637654525
2015-05-11,-0.0015098260887645286,-0.0007154990857349624
2015-05-12,-0.0005823158960999508,-0.0025345308132344122
2015-05-13,0.0003949283778008191,0.001439049642483748
2015-05-14,0.004243069244263107,0.006485164210020709
2015-05-15,0.0018446427615120406,0.002392640598836123
2015-05-18,-0.007829243610943322,0.00292159304874832
2015-05-19,-5.024590557255876e-05,-0.0032028581546496506
2015-05-20,-0.0043401918259833895,-0.0015009010588623774
2015-05-21,0.006865928091824445,-0.00016239608454743246
2015-05-22,-0.007780338452813972,-0.0038920822617498135
2015-05-26,-0.004471469176928933,-0.009912527789424754
2015-05-27,0.0009350704815307491,0.01052471631470687
2015-05-28,0.003087414045090036,0.001251571959821888
2015-05-29,-0.0017153963217032965,-0.005320328387590475
2015-06-01,-0.006465166346574512,0.0008982739381267393
2015-06-02,0.007561035262097357,0.0016032625568365999
2015-06-03,-0.0059058249601278215,0.007484482158331672
2015-06-04,-0.002927876177068108,-0.008629693851165235
2015-06-05,-0.008371584461595362,0.003024608785424837
2015-06-08,0.0009587272496654108,-0.002507053304774968
2015-06-09,0.0021696836682874327,-0.003834392622310593
2015-06-10,0.0028595787762313763,0.010137206861374329
2015-06-11,-0.0018329767023758036,0.0020961543205530206
2015-06-12,0.0004930148192941468,0.00016340167184993338
2015-06-15,-0.002815044198651067,-0.002586566010950087
2015-06-16,-0.002116067688170829,-3.500471278099672e-05
2015-06-17,0.0032060790392060712,-0.0017825054649327186
2015-06-18,-0.00032536399345277014,0.007018101457953009
2015-06-19,0.006584007717959071,-0.003913609234820916
2015-06-22,-0.0021422810120427967,0.005757918219019658
2015-06-23,0.0030539989267600845,0.0019697060403537506
2015-06-24,0.003789712932854293,-0.007285985054611151
2015-06-25,-0.0075975892915687545,-4.783725622578668e-05
2015-06-26,0.003362275353405113,-0.0027042172871815486
2015-06-29,0.000902537403128463,-0.023735761634467157
2015-06-30,0.0025243842309771217,0.007394596874308028
2015-07-01,-0.007846882563218338,0.0027241895927337333
2015-07-02,-0.0020046582839906,-0.005172346590596893
2015-07-06,-0.014638322583380388,-0.004958021892580103
2015-07-07,-0.004610845102665586,-0.0025190735887469793
2015-07-08,-0.013853486214533363,-0.015528131557605972
2015-07-09,0.014090382884518209,0.003623578621449981
2015-07-10,0.0033620882017883326,0.014381380414426262
2015-07-13,0.004215344142836773,0.008575310276645261
2015-07-14,0.005465131083449105,0.0030583525266274568
2015-07-15,-0.009467996478341859,-0.004187950600892395
2015-07-16,-0.00792537292718557,0.007272301786172695
2015-07-17,-0.00917017583895323,-0.0013518308764085929
2015-07-20,-0.01324290791302058,-0.006227552036318111
2015-07-21,6.897566179547843e-05,-0.004191838249651801
2015-07-22,-0.011106599691410476,0.001176576552902599
2015-07-23,-0.0009967990600946233,-0.007480552849762439
2015-07-24,0.002823444589843655,-0.011761561708707602
2015-07-27,-0.004580712323396675,-0.010165727885076624
2015-07-28,0.010567033761026641,0.0063454818210594115
2015-07-29,0.011991736764633736,0.003721428184419489
2015-07-30,-0.0022629505255006284,0.002934351937540735
2015-07-31,-0.003018467875730513,0.0035677123049505546
2015-08-03,-0.009612472269890248,-0.005728345509960051
2015-08-04,-0.0029197408365840122,-0.0002841130242365737
2015-08-05,-0.0037093677628454173,0.0013627377435395979
2015-08-06,0.010591736522412316,-0.01201122534881144
2015-08-07,-0.00037427924977827184,0.013425255678659001
2015-08-10,0.007061600974260398,0.0107735753254248
2015-08-11,-0.011918114028964677,-0.0031265295005528542
2015-08-12,0.0030255267078849284,0.0024370018077077243
2015-08-13,-0.0034472367830541105,-0.004732043712487901
2015-08-14,-0.005043346044475368,0.0017747140964199776
2015-08-17,0.0009457405771867547,0.0033876843981401374
2015-08-18,-0.005918606635031976,-0.003775688354313658
2015-08-19,-0.015195113737990571,0.0024005654390368125
2015-08-20,-0.014021449753747741,-0.018880390385838944
2015-08-21,0.0034304570172444693,-0.015338380924904227
2015-08-24,0.0015105490226159574,-0.03693702256500124
2015-08-25,0.010167999870138193,-0.0010844410037497802
2015-08-26,0.01937070687627997,0.019908667391112304
2015-08-27,0.03111986381793917,0.02234712146951067
2015-08-28,0.017295561784119087,0.01283597554753593
2015-08-31,0.0036303395404617264,-0.0014873930147613556
2015-09-01,-0.005834105686552165,-0.022656375083287543
2015-09-02,0.007288649903810371,0.011359360085322602
2015-09-03,0.0013828780787285642,-0.0016801115355354625
2015-09-04,-0.008472228294809895,-0.005795145483156586
2015-09-08,0.0012234480601510391,0.01597237131134087
2015-09-09,0.007693014979517209,-0.007735099149910882
2015-09-10,-0.005218002253755428,0.004262316861608602
2015-09-11,0.005596580775166986,0.0015457629863049832
2015-09-14,0.0035995600748318962,-0.0027168015172621147
2015-09-15,0.0021187365500281614,0.008325960080011355
2015-09-16,0.0159452888278449,0.009891815826797464
2015-09-17,-0.004330864303291133,0.003724260098184357
2015-09-18,0.023427165886625988,-0.012599976989987717
2015-09-21,-0.0019229029678795523,-0.0002708260577642106
2015-09-22,0.0030556908894035124,-0.013679155493076928
2015-09-23,-0.010264263616162079,-0.005040592410446561
2015-09-24,-0.0027787811479072218,0.0006934313307193095
2015-09-25,-0.0015096362737217971,-0.010760916027023537
2015-09-28,-0.017165252890895075,-0.026166130444325798
2015-09-29,-0.013691650855098872,-0.0072790724873269775
2015-09-30,0.020916383817248287,0.015348750912789274
2015-10-01,0.009218632865189641,-0.003987365840138133
2015-10-02,0.025402419908945026,0.013143945979971709
2015-10-05,0.0263812204189235,0.01927773444694894
2015-10-06,-0.0034798941721256305,0.0005338456435682629
2015-10-07,0.0064180578694699505,0.012415636215735014
2015-10-08,-0.01365405185252132,0.012446690048903215
2015-10-09,0.009467566356410748,0.0019607370785220926
2015-10-12,0.01023094440379595,-0.0018063317385973636
2015-10-13,0.001488354945183054,-0.009775179306830422
2015-10-14,-0.0035588522727205826,-0.002834227789996338
2015-10-15,-0.0016525751541941573,0.0159045718757823
2015-10-16,0.0063593487509062616,-0.0037778999933971995
2015-10-19,0.009801131579673354,-0.0030414761487968854
2015-10-20,-0.012867041931637678,0.011739489681699314
2015-10-21,-0.000410877299362851,-0.01307903501516801
2015-10-22,0.0018050253760957405,0.006745201809994625
2015-10-23,4.224250235884773e-05,0.005278168447610083
2015-10-26,-0.002997406373316561,-0.004345979391179881
2015-10-27,-0.011335912944229304,-0.012363642354276942
2015-10-28,0.011749727699762187,0.019954596600550278
2015-10-29,0.0008979982890238141,-0.007118613472299157
2015-10-30,-0.0006294908886394137,-0.0022734298003311733
2015-11-02,0.012057563098272123,0.01666050393732665
2015-11-03,0.01946933971627447,0.0006287133157957543
2015-11-04,-0.004577670200498783,-0.0009063068176503244
2015-11-05,0.0005432534679480922,-0.0058957867406183705
2015-11-06,-0.011656573134505984,0.003995734243688215
2015-11-09,-0.0014008742715720572,-0.010064551659387699
2015-11-10,-0.0013582186917913278,-0.0005304764120306594
2015-11-11,0.005283969377723404,-0.004188593921590561
2015-11-12,0.0027868306142639267,-0.016438637789273028
2015-11-13,0.004208395303686004,-0.007261028017883302
2015-11-16,-0.001445835958778684,0.0027698689934495422
2015-11-17,-0.006806755707288525,-0.00581456761225672
2015-11-18,0.002572819795176113,0.011198617091706373
2015-11-19,-0.0027954095830405837,-0.002848762234050438
2015-11-20,-0.0005829106562565234,0.0009133306135522552
2015-11-23,0.012756507740650756,0.0022135018957519293
2015-11-24,0.041067262801722605,0.007597603371048298
2015-11-25,-0.0004180639254807491,0.004739927653848061
2015-11-27,0.0013867327403234227,0.003809785930027875
2015-11-30,-0.004004770617318029,-0.0022074195249223937
2015-12-01,0.030832015727460717,0.0035987502809064326
2015-12-02,-0.0018175960516524476,-0.006902935476993859
2015-12-03,0.0071136862919800965,-0.013702833601588872
2015-12-04,-0.012095208078075024,0.00860678168788582
2015-12-07,-0.013882326853808264,-0.016038465101906704
2015-12-08,-0.004197281737563714,-0.004479135158320655
2015-12-09,0.009648181134282651,-0.009731119718161136
2015-12-10,0.0027307261550908388,0.00039648520699411214
2015-12-11,-0.01753691893304954,-0.018083892062743166
2015-12-14,-0.01388618937447447,-0.008424942194560544
2015-12-15,0.009155801439155174,0.01038940255867753
2015-12-16,0.01216728340211902,0.01636328213802876
2015-12-17,-0.003420222667396524,-0.007812953902764704
2015-12-18,0.002548551356539006,-0.00616353080672151
2015-12-21,0.0006701229507899803,0.0076483038398944304
2015-12-22,0.015359403520558063,0.0064358662206511225
2015-12-23,0.017169012149020838,0.009707751751691755
2015-12-24,0.002324514725622789,0.001933394992066997
2015-12-28,0.0016254136363869685,-0.009060538567880349
2015-12-29,0.004075015742267544,0.008141710205164632
2015-12-30,0.0028796655918082075,-0.010101795990582129
2015-12-31,0.013160338178786255,-0.0030773646768130145
2016-01-04,-0.0003074393950170222,-0.014484957470676754
2016-01-05,0.009159737350933554,0.0017700089338240303
2016-01-06,0.010345536653996935,-0.01550255543142207
2016-01-07,-8.051325076453841e-05,-0.029061436348899194
2016-01-08,-0.006896679612781932,-0.012941377317918506
2016-01-11,-0.00762708910053465,-0.01845067163028873
2016-01-12,0.0009758667481023662,-0.008696938225599008
2016-01-13,-0.03095119616105093,-0.028272725229950713
2016-01-14,0.02534006611024173,0.01014476099610501
2016-01-15,-0.02094087142140848,-0.020110215105237954
2016-01-19,-0.027786565098256808,-0.016735079321759425
2016-01-20,0.014661160902370013,-0.00264280557361033
2016-01-21,0.02635857765891022,0.009416137571233819
2016-01-22,0.026711593993812087,0.022633529443667297
2016-01-25,-0.009831043250409005,-0.014275635821489205
2016-01-26,0.006632368931961875,0.019608693252750737
2016-01-27,0.004883555331463046,-0.008389187491088567
2016-01-28,0.003473012358014507,0.0027878692020150394
2016-01-29,-0.0013815068553586461,0.024831350103651
2016-02-01,0.009405266017513382,-0.001073747445748412
2016-02-02,0.0035683965320518524,-0.01951912393847573
2016-02-03,-0.00903851541707033,0.01212666125805503
2016-02-04,0.0022593651540228354,0.008590266896946069
2016-02-05,-0.01700220724641326,-0.015245844129220438
2016-02-08,-0.01343545441600847,-0.021327666420855398
2016-02-09,0.010559734554740859,-0.015055576553225605
2016-02-10,0.010326126221242442,-0.0018569366429309316
2016-02-11,-0.001993696944881289,-0.014178024941522779
2016-02-12,0.0056179291797671844,0.01941384288481347
2016-02-16,0.018952942275701275,0.022531937288009254
2016-02-17,0.017085987610127983,0.01908309694669017
2016-02-18,-0.00550413908382349,-0.0048303093112712124
2016-02-19,0.0034546804915155755,0.00024398921225032947
2016-02-22,0.006399252307187492,0.015410674536914753
2016-02-23,-0.010839171541836529,-0.013449162302007257
2016-02-24,0.005191183989900974,0.006252267045627745
2016-02-25,-0.005957385626128177,0.006605276720384695
2016-02-26,0.005785745825915948,0.005179780802839436
2016-02-29,0.004232063280379509,-0.0008510202569811001
2016-03-01,-0.00526662706255597,0.017114581458603347
2016-03-02,0.0002642211157030082,0.010729452623815614
2016-03-03,-0.003241486191217589,0.0074578229973686575
2016-03-04,0.0063331517898421825,0.007613320153533245
2016-03-07,-0.003445489961257504,0.014165660039110226
2016-03-08,0.034129567489150504,-0.022801927449832015
2016-03-09,0.0019525856309439505,0.007020415862772216
2016-03-10,0.0064936163787437575,-0.008263211404760492
2016-03-11,-0.0066755157333216715,0.018030840419616515
2016-03-14,0.007217837855683772,-0.0017433440007475673
2016-03-15,0.005306906285057339,-0.01158379380727195
2016-03-16,-0.011737558953818651,0.013055189555795259
2016-03-17,-0.00877361113798563,0.016801890791223628
2016-03-18,0.010451522003024788,0.0056203437048721
2016-03-21,0.002404296884094087,0.0010150218523983837
2016-03-22,0.0011738091456514016,-0.0018727401862397165
2016-03-23,-0.008288187498449912,-0.02287193000665705
2016-03-24,-0.0015577819868350716,0.0035121187510131166
2016-03-28,-0.0016072320616680811,-0.002411984567538778
2016-03-29,0.0007000621869540613,0.016144978178213372
2016-03-30,0.0052255977375808465,0.0022427149215094415
2016-03-31,0.00037465009853869963,0.0014732271347425768
2016-04-01,0.0005574117453371687,0.0032062303838935077
2016-04-04,-0.002449425599399883,-0.006787430105966064
2016-04-05,0.0017663301258759247,-0.011765025766531535
2016-04-06,-0.008742509032258403,0.009941185610653564
2016-04-07,-0.002656295028747936,-0.0081202826830981
2016-04-08,0.016869786786596806,0.006233936417954998
2016-04-11,0.005885810916393764,-0.0007929947854438474
2016-04-12,0.00530958323573706,0.006666489238796302
2016-04-13,0.00649171607514256,0.01236172483924057
2016-04-14,0.005454335486588253,-0.00214026851784742
2016-04-15,-0.002712937945752317,-0.0002596519478500045
2016-04-18,-0.0060936418881152345,0.00654062553543276
2016-04-19,-0.009744842731192816,0.007298535582235731
2016-04-20,-0.0018309375971530602,0.004562949332735014
2016-04-21,-0.004580044340170751,0.0017537052318377688
2016-04-22,-0.0003039916950903654,0.006250970415674584
2016-04-25,0.013475014388396774,-0.007617943243877981
2016-04-26,-0.009391311283125876,0.007820608594254942
2016-04-27,-0.0056632211212377616,0.0028656771474023296
2016-04-28,0.007354600806170041,-0.005454445258443334
2016-04-29,-0.0074533337473948035,-0.0034262434387628393
2016-05-02,0.008101784665344863,-0.0012988737031672305
2016-05-03,0.006863158087714379,-0.015256336618258209
2016-05-04,-0.006192159586807411,-0.004789407806486127
2016-05-05,-0.005207121175652229,-0.0020879831860647073
2016-05-06,-9.853589113956824e-05,0.0016411966947844723
2016-05-09,0.009158512308865855,-0.006076073272656514
2016-05-10,0.004688808269923746,0.00889388999572504
2016-05-11,-0.005708661706772321,-0.00326275260747146
2016-05-12,-0.020790350790003014,-0.005760771129466766
2016-05-13,0.0007538905760972152,-0.005276922972459569
2016-05-16,0.0057354077724107175,0.008008837302255609
2016-05-17,0.0060453492036653435,-0.007821102685605551
2016-05-18,0.002197734511526225,-0.0024621638129523962
2016-05-19,-0.0034574099665753513,-0.00535372928789917
2016-05-20,0.007501475033200639,0.010610521672459124
2016-05-23,-0.0027752634969968265,0.002237258552245637
2016-05-24,-0.002982145603851155,0.011276040075398822
2016-05-25,0.0004215370937513275,0.006711063380419299
2016-05-26,0.0003004958792541541,-0.0010977092118464227
2016-05-27,-0.0012983707565441616,0.006413103124074196
2016-05-31,-0.013608390192184572,0.0038796704798214877
2016-06-01,-0.0018275759633398227,0.006112774945569889
2016-06-02,-0.006818907377438296,0.0065737984898068275
2016-06-03,0.019975194395882315,-0.005710205615609522
2016-06-06,-0.002857645658385543,0.01211643648683398
2016-06-07,0.00873939473091291,0.0022995953542662415
2016-06-08,0.0010542306671034564,0.006269767738452391
2016-06-09,0.0037600876760356967,-0.00489782419161038
2016-06-10,0.011992565132220884,-0.01799749326149063
2016-06-13,-0.000432577244888337,-0.010481868871748672
2016-06-14,-0.004552087551705711,-0.0029702504935260853
2016-06-15,-0.0018705476668428398,0.002348253451672285
2016-06-16,-0.0029743392086913154,-0.001529800567087762
2016-06-17,-0.005344140189231391,0.0012883940792875717
2016-06-20,0.005904216288667735,0.008472221560672517
2016-06-21,-0.005270118321657032,-0.0030100245737754265
2016-06-22,0.0011174834261110113,-0.0031231877025295835
2016-06-23,0.00921277435769785,0.013319020183556433
