Date,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC
2015-11-27,-0.00038860200904544673,3.7062331943449323e-06,0.0011797329922946798,0.004218516469581379
2015-11-30,0.0016825581595980577,-0.005443744907876913,-0.010322597157094604,-0.0036129380355979235
2015-12-01,0.0042714633565099636,0.0100807393468072,0.009055466617081676,0.010648539511324051
2015-12-02,-0.007470586500922027,-0.007102580795797286,-0.016162738200895865,0.011200215144627101
2015-12-03,-0.012023343589619984,-0.007406779346134762,-0.018869471822888673,-0.015716052416417492
2015-12-04,0.008003427690616682,0.007254341570143152,0.012094497271673,0.022916850939401323
2015-12-07,-0.011234283923512112,-0.002762758905692886,-0.009607941253265584,-0.011713181614380952
2015-12-08,-0.00335099101276648,-0.0035401446133453973,-0.0008119593659281499,-0.000835182083885444
2015-12-09,-0.0037917447239160795,-0.003840180180045727,-0.00943188173543863,-0.014748960726263083
2015-12-10,0.0004733786388644301,0.002977120560495372,0.0005942200925348473,-0.0005097216878294786
2015-12-11,-0.01555387954997356,-0.008344656901489,-0.017980689356246304,-0.034280477810095134
2015-12-14,-0.004105289098556897,-0.00015173125128253862,0.012145951158309076,0.004763181369945579
2015-12-15,0.011163635468455224,0.007587122580257288,0.013456848081525141,0.009111587694889733
2015-12-16,0.010686283909682182,0.005379310246948821,0.013326593361308925,0.024483909473707488
2015-12-17,-0.008055648145420813,-0.005603663773823819,-0.013551781142228214,-0.005376775045091597
2015-12-18,-0.004021636650928473,-0.005681266535382812,-0.016062921435576527,-0.011612440112639844
2015-12-21,0.005315768891918982,0.004494523451032073,0.01559266288143557,-0.001764902967701265
2015-12-22,0.00550856991935933,0.0038824160749246772,0.017028394089815935,0.0015585853863333554
2015-12-23,0.008939466117603434,0.008066377107114775,0.018596022599116635,0.010676734343811445
2015-12-24,0.000528936533642943,-0.0004796492566916388,-0.005401083438984822,-0.0025350380089897984
2015-12-28,-0.004882765093333519,-0.006346525510985579,-0.005517685511962078,-0.010758565283602972
2015-12-29,0.0082873320236021,0.00636636888235631,0.01443576405698499,0.012741120379774484
2015-12-30,-0.009673964647741173,-0.0034956161225720983,-0.010775180878617174,-0.014944889618230373
2015-12-31,-0.0025840779527201985,-0.0032372395207825866,-0.010973936245886273,-0.006501792617308211
2016-01-04,-0.013263148092308219,-0.006037349056759789,-0.006017317835758762,-0.04318992097452279
2016-01-05,-0.0003978499074160924,0.002241789592507759,0.006797846939328389,-0.0029600131284786
2016-01-06,-0.011557802331501277,-0.006955197861154949,-0.0033492292463385143,0.017757781489261992
2016-01-07,-0.020495339458921014,-0.0071669561768193946,-0.02132374698769468,-0.033944410842502215
2016-01-08,-0.008148967929308859,-0.008306974184606575,-0.0100710526701977,-0.01758466939906589
2016-01-11,-0.005271563007248514,-0.0014799406245900038,0.011699385344040802,-0.003926502796956721
2016-01-12,0.002875286288517964,0.0007026002056103042,0.010685180123224614,0.01838856454414861
2016-01-13,-0.02227825953113549,-0.014761785267097816,-0.030348789202566118,-0.05061168483700296
2016-01-14,0.012925830221708123,0.012862651186675844,0.0039019058061586787,0.015141171217888827
2016-01-15,-0.01882282496187082,-0.009387306907218451,-0.020972233525462958,-0.02799831843010947
2016-01-18,0.0,0.0,0.0,0.0
2016-01-19,-0.008979176625906748,-0.005699768746263545,0.008740476544669917,0.00834848753517492
2016-01-20,-0.0075514126549584,0.0005640122011685289,0.007992994486910598,-0.012271890781095474
2016-01-21,0.008035515018994355,0.0023676646018087055,0.019820959864549348,-0.008080041328043408
2016-01-22,0.01820761444076391,0.01009818814738428,0.019629006449109143,0.014578037060370752
2016-01-25,-0.016316812800425406,-0.006365398735864947,-0.008262493201190546,-0.01943338050904453
2016-01-26,0.015853884217806424,0.007578692963284173,0.021746422185328962,-0.002146621117658176
2016-01-27,-0.009783785284170676,-0.009412008294334528,-0.0026027347609381968,-0.04412210386769888
2016-01-28,-0.0009437190933035966,-0.009618869883760817,0.0011948853831031947,0.006963993055898232
2016-01-29,0.020814895206838102,0.011936297823765152,0.02568203766000221,0.015365969077963726
2016-02-01,0.0011070174394050003,0.003331031001332585,-0.009244904421877309,0.0017438710048272021
2016-02-02,-0.017924711794529702,-0.009350856184595524,-0.01557079694774377,-0.030383155128850703
2016-02-03,0.003870461426249694,0.0017817559218484824,-0.009526026131964072,-0.007390692775779639
2016-02-04,0.008024946946356248,0.0003455866133024177,-0.006527596289731319,0.013606193704686742
2016-02-05,-0.018228166943528135,-0.005381838883733003,-0.017520712604408684,-0.06650540135670668
2016-02-08,-0.026450929622062747,-0.018074687669097478,-0.022301930050295238,-0.01969686081562505
2016-02-09,-0.005715164067641276,0.0011156937834748692,0.0026459229077926416,-0.00024234575002424208
2016-02-10,0.002316694885656334,0.003364959329028583,0.007319914339846356,0.015840220712250552
2016-02-11,0.0,0.0,0.0,0.0
2016-02-12,0.0,0.0,0.0,0.0
2016-02-15,0.0,0.0,0.0,0.0
2016-02-16,0.021758653342390577,0.01346297628196158,0.008260372392042914,0.04836610857492185
2016-02-17,0.019217694241066896,0.016533546153424394,0.024427284533712346,0.030453047373760977
2016-02-18,-0.003321489111964837,-0.011458415085432216,-0.008407095781313267,-0.020017981097494753
2016-02-19,0.0013133586925917484,-0.0037532803917841306,-0.00023055737611710203,0.0025725335441373343
2016-02-22,0.0171285601546185,0.011408934642269886,0.0028886561423562274,0.020310384050441943
2016-02-23,-0.009970246762023627,-0.0007766117721473842,-0.00820609076332135,-0.022989079259534084
2016-02-24,0.006225516666053643,0.0008327547104729494,0.002488915172225159,0.0121321396966938
2016-02-25,0.008691130121511126,0.014958124360212377,0.022395657795079238,-0.011996734264259068
2016-02-26,0.003479999193769512,0.0021738463591121082,0.026420922421728,0.008685145549796935
2016-02-29,-0.007370847656082535,-0.01597191234307871,-0.007554188168658826,-0.0019773118923152033
2016-03-01,0.016905862529351445,0.00973502737672427,0.012633784413597082,0.03016392710970428
2016-03-02,0.005056868035450579,0.0021881395278267046,-0.0003380736868981993,7.273988391620634e-05
2016-03-03,0.0012305726283681206,-0.0029798492458547043,0.002121857376878644,-0.005008508837568093
2016-03-04,0.00418335703368844,-0.003887636646889181,-0.0006707110405643757,0.022272164752466184
2016-03-07,0.005660870445602262,0.00862321068992622,-0.006536817819289831,-0.013451825592426636
2016-03-08,-0.01750845392258682,-0.011011396452427102,-0.006303000092553357,-0.004350896603222076
2016-03-09,0.005793885143833499,0.009729151758868904,0.004657037111790219,0.007992729173773583
2016-03-10,-0.00389455648707715,-0.00031128706216476676,-0.004456508495343403,-0.004563715126337131
2016-03-11,0.01903777688964925,0.015285068952926029,0.010857811704318321,0.027820305298719594
2016-03-14,-0.005807188739910263,-0.0033772573916617254,0.005121031386205344,-0.001028685516212935
2016-03-15,-0.013791906070086846,-0.022875438381791402,0.0007480030364910295,-0.011230743251396391
2016-03-16,0.006176907062249493,-0.007324738063973157,0.01058575535836237,0.014686640044794919
2016-03-17,0.0017941579238094363,-0.00874103977685392,0.0032324167457926656,-0.003816666516831879
2016-03-18,0.0021265873356210996,0.000654095057435855,-0.004215522149350948,0.008378715846593776
2016-03-21,0.0013711069970732126,0.007469001106202633,-0.007110740122089121,0.004221900288363223
2016-03-22,-0.004525724983084456,0.005903967461847293,-0.0019204501317549028,-0.003169261005574131
2016-03-23,-0.009990518528636305,-0.005828893527134338,0.0011381842140905096,-0.010514427582253516
2016-03-24,-0.00028671207463848436,0.0002190992102995004,-0.004481540104161463,-0.00445917347937741
2016-03-28,-0.0030643094142626115,-0.00470690518203154,0.011617281287847225,-0.00036479506440134646
2016-03-29,0.008985405902530497,0.011124467200583688,0.012916849568494149,0.018896308632984526
2016-03-30,0.0028208280372634675,-0.0016692640623439114,0.002588124374719003,0.008359607174621475
2016-03-31,-0.0009249940641816723,-0.003510449972507712,-0.0024395571904852753,-0.0017085856077998507
2016-04-01,0.0032753796340228014,0.007024010699341776,0.005527045065269132,0.013311262000912816
2016-04-04,-0.003574320168184375,0.0029676783852279343,-0.003513714627500719,-0.005376619862118348
2016-04-05,-0.009667909070622205,-0.022689102891334967,-0.010460570083218768,-0.004369920589068044
2016-04-06,0.008819401023869355,0.018039443537513078,0.005895946289570242,0.0065832216730499216
2016-04-07,-0.009401695515144581,-0.004248591266485469,-0.011561601358349827,-0.007112992175216548
2016-04-08,0.003901574852940737,-0.005314752634420605,0.009590960182162656,0.0022176079552160832
2016-04-11,-0.0058310294355274905,-0.009683372885724184,-0.005430750550990293,0.003714779859686823
2016-04-12,0.006013259686329375,-0.0035761122603760187,0.006784412988310118,0.023829151744722887
2016-04-13,0.012289413906366287,0.005596572246581832,-0.004322492687916624,0.027532132988580038
2016-04-14,0.000606495050538669,-0.0022040669420415604,-0.0020966532868552656,0.0005654676295347993
2016-04-15,-0.002370025719979907,-0.0010452792883982598,0.007154913699123799,0.0071604573980954545
2016-04-18,0.007066815233812251,0.005772799947748153,0.00460810131689815,-0.008639801863611463
2016-04-19,0.003919927938036638,0.009115507867141437,0.001912746280488209,-0.0365152605973077
2016-04-20,0.002563523938495793,0.000960980352443519,-0.0027804284511133703,0.006317437148658511
2016-04-21,-0.0005453620729092279,0.006034894451984574,-0.01247679484349662,-0.008507644343830334
2016-04-22,0.0051609595976125355,0.0008921607288487898,0.011491016535411624,-0.001503478544461534
2016-04-25,-0.010636874802311458,-0.01704739245250142,0.005078456460256842,-0.014188557986163364
2016-04-26,0.0026144421373812676,-0.0037828522464415926,0.0013611276676075423,-0.016556912575783178
2016-04-27,0.0016943559371289663,0.0006568054895850217,0.004552151584403807,0.002909507890388463
2016-04-28,-0.005115166461696186,-0.009995548395865361,-0.007945956164526535,0.00028203075239607855
2016-04-29,-0.009058429747901386,-0.006856352381748532,-0.005840948214794195,-0.0010410715899730194
2016-05-02,0.0042269001014076935,0.0015840666111854862,0.014011038772253182,0.0027505691452722747
2016-05-03,-0.008875532577072076,0.0014204066898175771,-0.010383581970840883,-0.01970927240733833
2016-05-04,-0.0070719083120668325,-0.009152156050060145,0.009203088454748709,-0.00896886018459453
2016-05-05,0.0014953551656669006,-0.005276859886237717,0.025759788150121476,0.00030109553187429583
2016-05-06,-0.007515538471221106,-0.023791933109511887,0.008882507533384043,-0.001711412318632033
2016-05-09,-0.00024067184074683112,0.016252386993219847,0.002431555958092746,-0.016206567527093707
2016-05-10,0.009993002762485492,0.010116331510395815,0.0186116892704542,0.014961364200595462
